Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Firefox 95.0,,,2021-12-22 00:33:57,2021-12-22 00:33:58,"0,761s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Firefox 95.0,,,2021-12-22 00:33:58,2021-12-22 00:33:59,"0,426s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Firefox 95.0,,,2021-12-22 00:33:59,2021-12-22 00:33:59,"0,509s",PASSED
waitForAlert(2),Firefox 95.0,,,2021-12-22 00:33:59,2021-12-22 00:33:59,"0,009s",PASSED
alert_text = getAlertText(),Firefox 95.0,,,2021-12-22 00:33:59,2021-12-22 00:33:59,"0,025s",PASSED
"verifyEqual(alert_text, ""Podano błędną nazwę użytkownika lub hasło!"")",Firefox 95.0,,,2021-12-22 00:33:59,2021-12-22 00:33:59,"0,000s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Firefox 95.0,,,2021-12-22 00:33:59,2021-12-22 00:34:00,"0,508s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""qeJ0sjJnwEs="")",Firefox 95.0,,,2021-12-22 00:34:00,2021-12-22 00:34:00,"0,466s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Firefox 95.0,,,2021-12-22 00:34:00,2021-12-22 00:34:01,"0,641s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Firefox 95.0,,,2021-12-22 00:34:01,2021-12-22 00:34:02,"0,840s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""qeJ0sjJnwEs="")",Firefox 95.0,,,2021-12-22 00:34:02,2021-12-22 00:34:02,"0,492s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""aeHFOx8jV/A="")",Firefox 95.0,,,2021-12-22 00:34:02,2021-12-22 00:34:03,"0,722s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""aeHFOx8jV/A="")",Firefox 95.0,,,2021-12-22 00:34:03,2021-12-22 00:34:03,"0,438s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Firefox 95.0,,,2021-12-22 00:34:03,2021-12-22 00:34:04,"0,610s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_close""))",Firefox 95.0,,,2021-12-22 00:34:04,2021-12-22 00:34:05,"1,555s",PASSED
closeBrowser(),Firefox 95.0,,,2021-12-22 00:34:05,2021-12-22 00:34:07,"1,283s",PASSED
,,,,,,,
Test Cases/komunikator testy logowanie/L9,Firefox 95.0,,,2021-12-22 00:34:07,2021-12-22 00:34:26,"19,351s",PASSED
"openBrowser("""")",Firefox 95.0,,,2021-12-22 00:34:07,2021-12-22 00:34:13,"5,191s",PASSED
maximizeWindow(),Firefox 95.0,,,2021-12-22 00:34:13,2021-12-22 00:34:13,"0,301s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Firefox 95.0,,,2021-12-22 00:34:13,2021-12-22 00:34:14,"1,268s",PASSED
"for ([row = 1, row <= 5, (row++)])",Firefox 95.0,,,2021-12-22 00:34:14,2021-12-22 00:34:23,"8,440s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""Ewelina1"")",Firefox 95.0,,,2021-12-22 00:34:23,2021-12-22 00:34:23,"0,498s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Firefox 95.0,,,2021-12-22 00:34:23,2021-12-22 00:34:24,"0,431s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Firefox 95.0,,,2021-12-22 00:34:24,2021-12-22 00:34:24,"0,608s",PASSED
"podswietlona_historia_rozmow = getCSSValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_chat""), ""opacity"")",Firefox 95.0,,,2021-12-22 00:34:24,2021-12-22 00:34:25,"0,550s",PASSED
"verifyMatch(podswietlona_historia_rozmow, ""1"", true)",Firefox 95.0,,,2021-12-22 00:34:25,2021-12-22 00:34:25,"0,001s",PASSED
closeBrowser(),Firefox 95.0,,,2021-12-22 00:34:25,2021-12-22 00:34:26,"1,345s",PASSED
