Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyEqual(alert_text, ""Podano błędną nazwę użytkownika lub hasło!"")",Chrome 96.0.4664.110,,,2021-12-22 00:27:46,2021-12-22 00:27:46,"0,042s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:27:46,2021-12-22 00:27:47,"1,078s",PASSED
,,,,,,,
Test Cases/komunikator testy logowanie/L5,Chrome 96.0.4664.110,,,2021-12-22 00:27:47,2021-12-22 00:27:55,"8,189s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:27:48,2021-12-22 00:27:50,"1,841s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:27:50,2021-12-22 00:27:50,"0,258s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:27:50,2021-12-22 00:27:52,"1,934s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:27:52,2021-12-22 00:27:53,"0,803s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), """")",Chrome 96.0.4664.110,,,2021-12-22 00:27:53,2021-12-22 00:27:53,"0,778s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:27:53,2021-12-22 00:27:54,"0,445s",PASSED
waitForAlert(2),Chrome 96.0.4664.110,,,2021-12-22 00:27:54,2021-12-22 00:27:54,"0,526s",PASSED
alert_text = getAlertText(),Chrome 96.0.4664.110,,,2021-12-22 00:27:54,2021-12-22 00:27:54,"0,012s",PASSED
"verifyEqual(alert_text, ""Podano błędną nazwę użytkownika lub hasło!"")",Chrome 96.0.4664.110,,,2021-12-22 00:27:54,2021-12-22 00:27:54,"0,004s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:27:54,2021-12-22 00:27:55,"1,031s",PASSED
,,,,,,,
Test Cases/komunikator testy logowanie/L7,Chrome 96.0.4664.110,,,2021-12-22 00:27:55,2021-12-22 00:28:03,"8,044s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:27:56,2021-12-22 00:27:58,"2,373s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:27:58,2021-12-22 00:27:59,"0,288s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:27:59,2021-12-22 00:28:00,"1,264s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:00,2021-12-22 00:28:01,"0,779s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:01,2021-12-22 00:28:01,"0,503s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:01,2021-12-22 00:28:02,"0,436s",PASSED
"podswietlona_historia_rozmow = getCSSValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_chat""), ""opacity"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:02,2021-12-22 00:28:02,"0,826s",PASSED
"verifyMatch(podswietlona_historia_rozmow, ""1"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:28:02,2021-12-22 00:28:02,"0,004s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:28:02,2021-12-22 00:28:03,"1,054s",PASSED
,,,,,,,
Test Cases/komunikator testy logowanie/L8,Chrome 96.0.4664.110,,,2021-12-22 00:28:03,2021-12-22 00:28:22,"18,842s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:28:04,2021-12-22 00:28:06,"1,719s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:28:06,2021-12-22 00:28:06,"0,240s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:06,2021-12-22 00:28:07,"1,362s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:07,2021-12-22 00:28:08,"0,812s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:08,2021-12-22 00:28:09,"0,491s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:09,2021-12-22 00:28:09,"0,424s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:09,2021-12-22 00:28:10,"0,843s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:10,2021-12-22 00:28:11,"0,971s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:11,2021-12-22 00:28:11,"0,572s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:11,2021-12-22 00:28:12,"0,524s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:12,2021-12-22 00:28:12,"0,512s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_close""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:12,2021-12-22 00:28:13,"0,746s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:13,2021-12-22 00:28:14,"0,828s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:14,2021-12-22 00:28:15,"0,520s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:15,2021-12-22 00:28:15,"0,431s",PASSED
waitForAlert(2),Chrome 96.0.4664.110,,,2021-12-22 00:28:15,2021-12-22 00:28:16,"0,527s",PASSED
alert_text = getAlertText(),Chrome 96.0.4664.110,,,2021-12-22 00:28:16,2021-12-22 00:28:16,"0,010s",PASSED
"verifyEqual(alert_text, ""Podano błędną nazwę użytkownika lub hasło!"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:16,2021-12-22 00:28:16,"0,010s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:16,2021-12-22 00:28:16,"0,561s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:16,2021-12-22 00:28:17,"0,530s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:17,2021-12-22 00:28:17,"0,427s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:17,2021-12-22 00:28:18,"1,033s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:18,2021-12-22 00:28:19,"0,734s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:19,2021-12-22 00:28:19,"0,522s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:19,2021-12-22 00:28:20,"0,519s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:20,2021-12-22 00:28:20,"0,454s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_close""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:20,2021-12-22 00:28:21,"0,900s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:28:21,2021-12-22 00:28:22,"1,071s",PASSED
,,,,,,,
Test Cases/komunikator testy logowanie/L9,Chrome 96.0.4664.110,,,2021-12-22 00:28:22,2021-12-22 00:28:41,"18,305s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:28:23,2021-12-22 00:28:25,"1,813s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:28:25,2021-12-22 00:28:25,"0,235s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:25,2021-12-22 00:28:28,"2,731s",PASSED
"for ([row = 1, row <= 5, (row++)])",Chrome 96.0.4664.110,,,2021-12-22 00:28:28,2021-12-22 00:28:39,"11,239s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""Ewelina1"")",Chrome 96.0.4664.110,,,2021-12-22 00:28:39,2021-12-22 00:28:40,"0,525s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:28:40,2021-12-22 00:28:40,"0,480s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:28:40,2021-12-22 00:28:41,"0,406s",PASSED
waitForPageLoad(2),Chrome 96.0.4664.110,,,2021-12-22 00:28:41,2021-12-22 00:28:41,"0,029s",PASSED
tytul = getWindowTitle(),Chrome 96.0.4664.110,,,2021-12-22 00:28:41,2021-12-22 00:28:41,"0,013s",PASSED
"verifyMatch(tytul, "".*Zalogowano"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:28:41,2021-12-22 00:28:41,"0,041s",FAILED
