Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyNotEqual(zmienna1, ""HASŁO ZOSTAŁO ZMIENIONE!"", CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:00:31,2021-12-22 00:00:31,"0,090s",FAILED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""tzH6RvlfSTg="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:31,2021-12-22 00:00:32,"0,547s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:32,2021-12-22 00:00:32,"0,464s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:32,2021-12-22 00:00:33,"0,487s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:33,2021-12-22 00:00:33,"0,421s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:00:33,2021-12-22 00:00:34,"0,996s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE3,Chrome 96.0.4664.110,,,2021-12-22 00:00:34,2021-12-22 00:00:45,"10,945s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:00:35,2021-12-22 00:00:36,"1,574s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:00:36,2021-12-22 00:00:37,"0,457s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:00:37,2021-12-22 00:00:38,"1,418s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinah"")",Chrome 96.0.4664.110,,,2021-12-22 00:00:38,2021-12-22 00:00:39,"0,914s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:39,2021-12-22 00:00:39,"0,489s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:39,2021-12-22 00:00:40,"0,415s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:40,2021-12-22 00:00:41,"0,832s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:41,2021-12-22 00:00:41,"0,709s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:41,2021-12-22 00:00:42,"0,562s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:42,2021-12-22 00:00:42,"0,524s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:42,2021-12-22 00:00:43,"0,594s",PASSED
"zmienna1 = getText(findTestObject(""Page_PSTO webMessenger - Zalogowano/p_Haslo zostalo zmienione""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:43,2021-12-22 00:00:44,"0,655s",PASSED
"verifyNotEqual(zmienna1, ""HASŁO ZOSTAŁO ZMIENIONE!"", CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:00:44,2021-12-22 00:00:44,"0,007s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:00:44,2021-12-22 00:00:45,"1,276s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE4,Chrome 96.0.4664.110,,,2021-12-22 00:00:45,2021-12-22 00:00:57,"11,662s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:00:46,2021-12-22 00:00:48,"1,951s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:00:48,2021-12-22 00:00:48,"0,337s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:00:48,2021-12-22 00:00:50,"1,729s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinah"")",Chrome 96.0.4664.110,,,2021-12-22 00:00:50,2021-12-22 00:00:51,"0,768s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:51,2021-12-22 00:00:51,"0,459s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:51,2021-12-22 00:00:52,"0,421s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:52,2021-12-22 00:00:52,"0,884s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:52,2021-12-22 00:00:53,"0,707s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""4nvbrPglk7k="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:53,2021-12-22 00:00:54,"0,528s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""iGDxf8hSRT4="")",Chrome 96.0.4664.110,,,2021-12-22 00:00:54,2021-12-22 00:00:54,"0,563s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:00:54,2021-12-22 00:00:55,"0,575s",PASSED
"verifyElementText(findTestObject(""Page_PSTO webMessenger - Zalogowano/p_Podane Hasla roznia sie""), ""PODANE HASŁA RÓŻNIĄ SIĘ!"")",Chrome 96.0.4664.110,,,2021-12-22 00:00:55,2021-12-22 00:00:55,"0,478s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:00:55,2021-12-22 00:00:57,"1,321s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE5,Chrome 96.0.4664.110,,,2021-12-22 00:00:57,2021-12-22 00:01:08,"11,138s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:00:57,2021-12-22 00:00:59,"1,914s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:00:59,2021-12-22 00:00:59,"0,255s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:00:59,2021-12-22 00:01:01,"1,812s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinah"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:01,2021-12-22 00:01:02,"0,749s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:02,2021-12-22 00:01:02,"0,445s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:02,2021-12-22 00:01:03,"0,952s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:03,2021-12-22 00:01:04,"0,887s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:04,2021-12-22 00:01:05,"0,781s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""4nvbrPglk7k="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:05,2021-12-22 00:01:06,"0,543s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:06,2021-12-22 00:01:06,"0,549s",PASSED
"zmienna1 = getText(findTestObject(""Page_PSTO webMessenger - Zalogowano/p_Nie wypeniono wszystkich pol Podane Hasla ronzia sie""), STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:01:06,2021-12-22 00:01:07,"0,456s",PASSED
"verifyMatch(zmienna1, ""NIE WYPEŁNIONO WSZYSTKICH PÓL!.*"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:01:07,2021-12-22 00:01:07,"0,022s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:01:07,2021-12-22 00:01:08,"1,132s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE6,Chrome 96.0.4664.110,,,2021-12-22 00:01:08,2021-12-22 00:01:22,"14,244s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:01:09,2021-12-22 00:01:12,"3,579s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:01:12,2021-12-22 00:01:13,"1,249s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:13,2021-12-22 00:01:15,"1,198s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinah"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:15,2021-12-22 00:01:15,"0,822s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:15,2021-12-22 00:01:16,"0,631s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:16,2021-12-22 00:01:17,"0,466s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:17,2021-12-22 00:01:18,"1,077s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""tzH6RvlfSTg="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:18,2021-12-22 00:01:18,"0,670s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""iGDxf8hSRT4="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:18,2021-12-22 00:01:19,"0,532s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""iGDxf8hSRT4="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:19,2021-12-22 00:01:20,"0,933s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:20,2021-12-22 00:01:20,"0,467s",PASSED
"verifyElementText(findTestObject(""Page_PSTO webMessenger - Zalogowano/p_Podane dotychczasowe haslo jest bledne""), ""PODANE DOTYCHCZASOWE HASŁO JEST BŁĘDNE!"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:20,2021-12-22 00:01:21,"0,643s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:01:21,2021-12-22 00:01:22,"1,147s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE7,Chrome 96.0.4664.110,,,2021-12-22 00:01:22,2021-12-22 00:01:33,"11,030s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:01:23,2021-12-22 00:01:24,"1,646s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:01:24,2021-12-22 00:01:24,"0,240s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:24,2021-12-22 00:01:26,"1,845s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:26,2021-12-22 00:01:27,"0,858s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:27,2021-12-22 00:01:28,"0,437s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:28,2021-12-22 00:01:28,"0,394s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:28,2021-12-22 00:01:29,"0,917s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editName""), ""Ewa"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:29,2021-12-22 00:01:30,"0,946s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:01:30,2021-12-22 00:01:30,"0,526s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:30,2021-12-22 00:01:31,"0,805s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editName""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:31,2021-12-22 00:01:32,"0,692s",PASSED
"verifyEqual(""Ewa"", value_text)",Chrome 96.0.4664.110,,,2021-12-22 00:01:32,2021-12-22 00:01:32,"0,020s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:01:32,2021-12-22 00:01:33,"1,212s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE8,Chrome 96.0.4664.110,,,2021-12-22 00:01:33,2021-12-22 00:01:44,"10,892s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:01:34,2021-12-22 00:01:35,"1,604s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:01:35,2021-12-22 00:01:36,"0,338s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:36,2021-12-22 00:01:37,"1,544s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:37,2021-12-22 00:01:38,"0,754s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:38,2021-12-22 00:01:38,"0,458s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:38,2021-12-22 00:01:39,"0,461s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:39,2021-12-22 00:01:40,"0,921s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editName""), ""987!+"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:40,2021-12-22 00:01:41,"1,076s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:01:41,2021-12-22 00:01:41,"0,420s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:41,2021-12-22 00:01:42,"0,872s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editName""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:42,2021-12-22 00:01:43,"0,755s",PASSED
"verifyNotEqual(""987!+"", value_text, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:01:43,2021-12-22 00:01:43,"0,008s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:01:43,2021-12-22 00:01:44,"1,113s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE9,Chrome 96.0.4664.110,,,2021-12-22 00:01:44,2021-12-22 00:01:56,"12,144s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:01:45,2021-12-22 00:01:46,"1,579s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:01:46,2021-12-22 00:01:47,"0,511s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:47,2021-12-22 00:01:49,"2,239s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:49,2021-12-22 00:01:50,"0,763s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:01:50,2021-12-22 00:01:50,"0,598s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:50,2021-12-22 00:01:51,"0,415s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:51,2021-12-22 00:01:51,"0,862s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editSurname""), ""Nowak"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:51,2021-12-22 00:01:52,"1,008s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:01:52,2021-12-22 00:01:53,"0,406s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:01:53,2021-12-22 00:01:54,"0,789s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editSurname""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:54,2021-12-22 00:01:55,"1,185s",PASSED
"verifyEqual(""Nowak"", value_text)",Chrome 96.0.4664.110,,,2021-12-22 00:01:55,2021-12-22 00:01:55,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:01:55,2021-12-22 00:01:56,"1,258s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE10,Chrome 96.0.4664.110,,,2021-12-22 00:01:56,2021-12-22 00:02:08,"11,510s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:01:57,2021-12-22 00:01:58,"1,606s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:01:58,2021-12-22 00:01:59,"0,416s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:01:59,2021-12-22 00:02:00,"1,413s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:00,2021-12-22 00:02:01,"0,756s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:02:01,2021-12-22 00:02:01,"0,481s",PASSED
