Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/komunikator testy logowanie/L7,Chrome 96.0.4664.110,,,2021-12-22 00:31:55,2021-12-22 00:32:02,"7,798s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:31:55,2021-12-22 00:31:57,"1,956s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:31:57,2021-12-22 00:31:57,"0,247s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:31:57,2021-12-22 00:31:59,"1,478s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:31:59,2021-12-22 00:32:00,"0,788s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:00,2021-12-22 00:32:00,"0,518s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:00,2021-12-22 00:32:01,"0,489s",PASSED
"podswietlona_historia_rozmow = getCSSValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_chat""), ""opacity"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:01,2021-12-22 00:32:01,"0,750s",PASSED
"verifyMatch(podswietlona_historia_rozmow, ""1"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:32:01,2021-12-22 00:32:01,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:32:01,2021-12-22 00:32:02,"1,049s",PASSED
,,,,,,,
Test Cases/komunikator testy logowanie/L8,Chrome 96.0.4664.110,,,2021-12-22 00:32:02,2021-12-22 00:32:22,"19,579s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:32:03,2021-12-22 00:32:05,"1,917s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:32:05,2021-12-22 00:32:05,"0,282s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:05,2021-12-22 00:32:07,"1,641s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:07,2021-12-22 00:32:08,"0,776s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:08,2021-12-22 00:32:08,"0,439s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:08,2021-12-22 00:32:08,"0,434s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:08,2021-12-22 00:32:10,"1,183s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:10,2021-12-22 00:32:10,"0,773s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:10,2021-12-22 00:32:11,"0,546s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:11,2021-12-22 00:32:12,"0,956s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:12,2021-12-22 00:32:12,"0,437s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_close""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:12,2021-12-22 00:32:13,"0,882s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:13,2021-12-22 00:32:14,"0,811s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:14,2021-12-22 00:32:15,"0,465s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:15,2021-12-22 00:32:15,"0,437s",PASSED
waitForAlert(2),Chrome 96.0.4664.110,,,2021-12-22 00:32:15,2021-12-22 00:32:16,"0,526s",PASSED
alert_text = getAlertText(),Chrome 96.0.4664.110,,,2021-12-22 00:32:16,2021-12-22 00:32:16,"0,011s",PASSED
"verifyEqual(alert_text, ""Podano błędną nazwę użytkownika lub hasło!"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:16,2021-12-22 00:32:16,"0,003s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaholderna"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:16,2021-12-22 00:32:16,"0,600s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:16,2021-12-22 00:32:17,"0,493s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:17,2021-12-22 00:32:17,"0,461s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:17,2021-12-22 00:32:18,"0,849s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_oldPass""), ""qeJ0sjJnwEs="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:18,2021-12-22 00:32:19,"0,907s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPass""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:19,2021-12-22 00:32:19,"0,485s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_editPassRepeat""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:19,2021-12-22 00:32:20,"0,460s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien haslo_changePassword""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:20,2021-12-22 00:32:20,"0,418s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_close""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:20,2021-12-22 00:32:21,"0,675s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:32:21,2021-12-22 00:32:22,"1,055s",PASSED
,,,,,,,
Test Cases/komunikator testy logowanie/L9,Chrome 96.0.4664.110,,,2021-12-22 00:32:22,2021-12-22 00:32:41,"18,597s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:32:23,2021-12-22 00:32:24,"1,726s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:32:24,2021-12-22 00:32:25,"0,451s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:25,2021-12-22 00:32:26,"1,193s",PASSED
"for ([row = 1, row <= 5, (row++)])",Chrome 96.0.4664.110,,,2021-12-22 00:32:26,2021-12-22 00:32:37,"11,156s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""Ewelina1"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:37,2021-12-22 00:32:38,"0,519s",PASSED
"setEncryptedText(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:32:38,2021-12-22 00:32:38,"0,481s",PASSED
"click(findTestObject(""Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:32:38,2021-12-22 00:32:39,"0,412s",PASSED
"podswietlona_historia_rozmow = getCSSValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_chat""), ""opacity"")",Chrome 96.0.4664.110,,,2021-12-22 00:32:39,2021-12-22 00:32:39,"0,878s",PASSED
"verifyMatch(podswietlona_historia_rozmow, ""1"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:32:39,2021-12-22 00:32:39,"0,002s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:32:39,2021-12-22 00:32:41,"1,127s",PASSED
